Citing_DOI,Cited_DOI,Citing_Layer,Cited_Layer,Citation_Type
10.1109/21.97471,10.1007/978-94-009-7758-7,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1037/h0029767,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1037/0003-066x.38.2.175,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1002/j.1556-6676.1985.tb01015.x,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1146/annurev.ps.37.020186.000245,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1037/0033-2909.93.1.179,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1037/0021-9010.72.3.457,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1037/0003-066x.35.11.1012,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1037/0003-066x.36.10.1181,2,3,Indirect
10.1002/j.1556-6676.1992.tb01670.x,10.1146/annurev.ps.29.020178.001143,2,3,Indirect
10.1007/bf02084159,10.1007/bf02084158,2,3,Indirect
10.1007/bf02084159,10.1109/tit.1974.1055172,2,3,Indirect
10.1007/bf02084159,10.1145/321832.321839,2,3,Indirect
10.1007/bf02084159,10.1038/scientificamerican0575-47,2,3,Indirect
10.1007/bf02084159,10.1145/321892.321894,2,3,Indirect
10.1007/bf02084159,10.1147/rd.214.0350,2,3,Indirect
10.1007/bf02084159,10.1002/cpa.3160310407,2,3,Indirect
10.1007/bf02084159,10.1090/pspum/028.2/0432534,2,3,Indirect
10.1007/bf02084159,10.1007/978-1-4613-9435-8_10,2,3,Indirect
10.1007/bf02084159,10.1038/scientificamerican1179-20,2,3,Indirect
10.1007/bf02084159,10.1080/00029890.1982.11995373,2,3,Indirect
10.1016/s0160-2896(97)90011-8,10.1037/0003-066x.51.2.77,2,3,Indirect
10.1016/s0160-2896(97)90011-8,10.1037/h0038215,2,3,Indirect
10.1016/s0160-2896(97)90011-8,10.1037/0003-066x.42.2.137,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0033-2909.102.1.3,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1016/0001-8791(86)90017-5,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1111/j.1744-6570.1991.tb00688.x,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0021-9010.78.3.443,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0021-9010.80.1.168,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0021-9010.76.6.863,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.5465/amr.1988.4306775,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1016/s0160-2896(97)90012-x,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0003-066x.50.11.928,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0096-3445.115.3.255,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1016/s0160-2896(97)90017-9,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0021-9010.65.6.697,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1016/0001-8791(86)90008-4,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1016/0001-8791(84)90018-6,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0021-9010.68.4.602,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1016/0001-8791(86)90013-8,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0033-2909.96.1.72,2,3,Indirect
10.1016/s0160-2896(97)90014-3,10.1037/0021-9010.75.1.28,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x0000577x,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x00001515,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x00059859,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x00058611,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x00001771,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x0001921x,2,3,Indirect
10.1080/09528138908953691,10.1093/brain/88.2.237,2,3,Indirect
10.1080/09528138908953691,10.1152/jn.1965.28.2.229,2,2,Indirect
10.1080/09528138908953691,10.1111/j.1749-6632.1976.tb25468.x,2,3,Indirect
10.1080/09528138908953691,10.1017/s0140525x00013959,2,3,Indirect
10.1080/09528138908953691,10.1017/s0031819100057983,2,3,Indirect
10.1023/a:1008367325700,10.1109/18.720554,2,3,Indirect
10.1023/a:1008367325700,10.1016/s0019-9958(75)90261-2,2,3,Indirect
10.1023/a:1008367325700,10.1007/978-94-010-3578-1,2,3,Indirect
10.1023/a:1008367325700,10.1007/bf02084159,2,2,Indirect
10.1023/a:1008367325700,10.1007/978-3-642-67075-6,2,3,Indirect
10.1023/a:1008367325700,10.1016/s0019-9958(67)91165-5,2,3,Indirect
10.1023/a:1008367325700,10.2307/2183532,2,3,Indirect
10.1023/a:1008367325700,10.1145/141420.141422,2,3,Indirect
10.1023/a:1008367325700,10.1007/978-1-4757-2606-0,2,3,Indirect
10.1023/a:1008367325700,10.1126/science.283.5398.77,2,3,Indirect
10.1023/a:1008367325700,10.1037/0003-066x.51.2.77,2,3,Indirect
10.1023/a:1008367325700,10.1109/18.481776,2,3,Indirect
10.1023/a:1008367325700,10.1016/s0022-0000(73)80030-3,2,3,Indirect
10.1007/3-540-44795-4_20,10.1145/321892.321894,2,3,Indirect
10.1007/3-540-44795-4_20,10.1109/18.144706,2,3,Indirect
10.1007/3-540-44795-4_20,10.1007/978-1-4757-2606-0,2,3,Indirect
10.1007/3-540-44795-4_20,10.1016/s0893-6080(96)00127-x,2,3,Indirect
10.1007/3-540-44795-4_20,10.1016/s0019-9958(64)90223-2,2,3,Indirect
10.1007/3-540-44795-4_20,10.1109/tit.1978.1055913,2,3,Indirect
10.1007/3-540-44795-4_20,10.1023/a:1007383707642,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1111/j.2517-6161.1979.tb01066.x,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/18.54897,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1145/321892.321894,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/tit.2005.844059,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.2307/2981683,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1016/0304-3975(83)90139-1,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1006/jcss.2000.1743,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/tit.2003.814488,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/18.651051,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1080/01621459.1996.10477003,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/tit.1976.1055501,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/18.720534,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1214/aos/1176346150,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1142/s0129054102001291,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1023/b:mach.0000015880.99707.b2,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1016/s0019-9958(64)90223-2,2,3,Indirect
10.1016/j.tcs.2007.05.016,10.1109/tit.1978.1055913,2,3,Indirect
10.1109/72.554195,10.1109/acv.1994.341300,2,3,Indirect
10.1109/72.554195,10.1109/cvpr.1994.323814,2,3,Indirect
10.1109/72.554195,10.1117/12.191877,2,3,Indirect
10.1109/72.554195,10.1016/0031-3203(94)90081-7,2,3,Indirect
10.1109/72.554195,10.1007/bf00239352,2,3,Indirect
10.1109/72.554195,10.1007/3-540-60268-2_326,2,3,Indirect
10.1109/72.554195,10.1162/neco.1994.6.6.1289,2,3,Indirect
10.1109/72.554195,10.1113/jphysiol.1962.sp006837,2,2,Indirect
10.1109/72.554195,10.1162/neco.1995.7.5.867,2,3,Indirect
10.1109/72.554195,10.1109/5.58325,2,3,Indirect
10.1109/72.554195,10.1016/0031-3203(94)90031-0,2,3,Indirect
10.1109/72.554195,10.1109/34.254061,2,3,Indirect
10.1109/72.554195,10.1109/6.259484,2,3,Indirect
10.1109/72.554195,10.1109/icpr.1994.576879,2,3,Indirect
10.1109/72.554195,10.1109/5.381842,2,3,Indirect
10.1109/72.554195,10.1109/tassp.1987.1165110,2,3,Indirect
10.1109/72.554195,10.1109/72.143371,2,3,Indirect
10.1109/72.554195,10.1109/cvpr.1996.517076,2,3,Indirect
10.1109/72.554195,10.1109/dcc.1993.253111,2,3,Indirect
10.1109/72.554195,10.1007/978-3-642-97610-0,2,3,Indirect
10.1162/neco.1995.7.6.1289,10.1109/72.125866,2,3,Indirect
10.1162/neco.1995.7.6.1289,10.1016/0031-3203(91)90081-f,2,3,Indirect
10.1162/neco.1995.7.6.1289,10.1162/neco.1989.1.4.541,2,3,Indirect
10.1162/neco.1995.7.6.1289,10.1038/323533a0,2,3,Indirect
10.1162/neco.1995.7.6.1289,10.1109/34.57669,2,3,Indirect
10.1016/0031-3203(82)90024-3,10.1007/bf00344251,2,1,Direct
10.1016/0031-3203(82)90024-3,10.1007/bf00342633,2,2,Indirect
10.1016/0031-3203(82)90024-3,10.1109/tssc.1969.300225,2,3,Indirect
10.1162/neco.1993.5.3.419,10.1016/0031-3203(86)90025-7,2,3,Indirect
10.1162/neco.1993.5.3.419,10.1016/0262-8856(87)90071-0,2,3,Indirect
10.1109/5.18626,10.1002/j.1538-7305.1983.tb03115.x,2,3,Indirect
10.1109/5.18626,10.1016/0167-6393(88)90053-2,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1987.1169727,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1986.1169179,2,3,Indirect
10.1109/5.18626,10.1016/s0885-2308(86)80009-2,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1985.1168283,2,3,Indirect
10.1109/5.18626,10.1002/j.1538-7305.1985.tb00274.x,2,3,Indirect
10.1109/5.18626,10.1002/j.1538-7305.1985.tb00439.x,2,3,Indirect
10.1109/5.18626,10.1109/tassp.1985.1164586,2,3,Indirect
10.1109/5.18626,10.1016/s0885-2308(86)80021-3,2,3,Indirect
10.1109/5.18626,10.1109/tassp.1985.1164727,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1987.1169604,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1982.1171633,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1987.1169731,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1987.1169748,2,3,Indirect
10.1109/5.18626,10.1109/icassp.1985.1168477,2,3,Indirect
10.1109/5.18626,10.1090/s0002-9904-1967-11751-8,2,3,Indirect
10.1109/5.18626,10.1214/aoms/1177699147,2,3,Indirect
10.1109/5.18626,10.1109/proc.1973.9030,2,3,Indirect
10.1109/5.156474,10.1007/bf00133697,2,3,Indirect
10.1109/5.156474,10.1109/2.144438,2,3,Indirect
10.1109/5.156474,10.1109/tc.1978.1675179,2,2,Indirect
10.1109/5.156474,10.1007/bf01212455,2,3,Indirect
10.1109/5.156474,10.1109/tsmc.1979.4310076,2,3,Indirect
10.1109/5.156474,10.1109/icpr.1990.118197,2,3,Indirect
10.1109/5.156474,10.1016/0734-189x(89)90116-3,2,3,Indirect
10.1109/5.156474,10.1145/357423.357428,2,3,Indirect
10.1109/5.156474,10.1109/cvpr.1992.223205,2,3,Indirect
10.1109/5.156474,10.1142/s0218001491000156,2,3,Indirect
10.1109/5.156477,10.1109/21.105083,2,3,Indirect
10.1109/5.156477,10.1016/0165-1684(86)90001-0,2,3,Indirect
10.1109/5.156477,10.1016/0165-1684(91)90050-s,2,3,Indirect
10.1109/5.156477,10.1142/9789814434362_0011,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(86)90027-0,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(88)90017-9,2,3,Indirect
10.1109/5.156477,10.1109/34.62612,2,3,Indirect
10.1109/5.156477,10.1007/bf01215877,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(80)90043-6,2,3,Indirect
10.1109/5.156477,10.1142/s0218001487000023,2,3,Indirect
10.1109/5.156477,10.1016/0165-1684(82)90021-4,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(70)90029-4,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(86)90025-7,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(88)90041-6,2,3,Indirect
10.1109/5.156477,10.1109/tsmc.1977.4309763,2,3,Indirect
10.1109/5.156477,10.1109/proc.1980.11675,2,3,Indirect
10.1109/5.156477,10.1016/0031-3203(88)90068-4,2,3,Indirect
10.1109/5.156477,10.1142/s0218001491000156,2,3,Indirect
10.1109/5.156477,10.1109/icpr.1990.118143,2,3,Indirect
10.1109/78.175747,10.1111/j.1469-1809.1936.tb02137.x,2,3,Indirect
10.1109/78.175747,10.4153/cjm-1954-037-2,2,3,Indirect
10.1109/78.175747,10.1109/pgec.1965.264207,2,3,Indirect
10.1109/78.175747,10.1109/tssc.1966.300080,2,3,Indirect
10.1109/78.175747,10.1109/pgec.1967.264666,2,3,Indirect
10.1109/78.175747,10.1109/nnsp.1991.239512,2,3,Indirect
10.1109/78.175747,10.1109/nnsp.1991.239540,2,3,Indirect
10.1109/78.175747,10.1016/0893-6080(89)90003-8,2,3,Indirect
10.1109/78.175747,10.1109/tassp.1987.1165237,2,3,Indirect
10.1109/78.175747,10.1109/massp.1987.1165576,2,3,Indirect
10.1109/78.175747,10.1109/jrproc.1961.287776,2,3,Indirect
10.1109/78.175747,10.1109/icnn.1988.23829,2,3,Indirect
10.1109/78.175747,10.1109/jrproc.1962.288194,2,3,Indirect
10.1109/78.175747,10.1109/29.1598,2,3,Indirect
10.1007/bf00116037,10.1016/0022-0000(80)90041-0,2,3,Indirect
10.1007/bf00116037,10.1016/0022-0000(79)90045-x,2,3,Indirect
10.1007/bf00116037,10.1016/0020-0190(87)90114-1,2,3,Indirect
10.1007/bf00116037,10.1145/76359.76371,2,3,Indirect
10.1007/bf00116037,10.1016/0890-5401(89)90001-1,2,3,Indirect
10.1007/bf00116037,10.1016/b978-0-08-094829-4.50028-3,2,3,Indirect
10.1007/bf00116037,10.1080/01621459.1963.10500830,2,3,Indirect
10.1007/bf00116037,10.1145/28395.28426,2,3,Indirect
10.1007/bf00116037,10.1145/73007.73049,2,3,Indirect
10.1007/bf00116037,10.1145/48014.63140,2,3,Indirect
10.1007/bf00116037,10.1145/1968.1972,2,3,Indirect
10.1162/neco.1992.4.6.888,10.2307/2282952,2,3,Indirect
10.1162/neco.1992.4.6.888,10.1162/neco.1991.3.1.79,2,3,Indirect
10.1162/neco.1992.4.6.888,10.1162/neco.1989.1.2.281,2,3,Indirect
10.1007/bf02551274,10.1162/neco.1989.1.1.151,2,3,Indirect
10.1007/bf02551274,10.1109/37.1866,2,3,Indirect
10.1007/bf02551274,10.1145/12130.12158,2,3,Indirect
10.1007/bf02551274,10.5802/aif.474,2,3,Indirect
10.1007/bf02551274,10.1109/ijcnn.1989.118639,2,3,Indirect
10.1007/bf02551274,10.1137/0905013,2,3,Indirect
10.1007/bf02551274,10.1109/29.1651,2,3,Indirect
10.1007/bf02551274,10.1016/0893-6080(89)90020-8,2,2,Indirect
10.1007/bf02551274,10.1214/aos/1176349519,2,3,Indirect
10.1007/bf02551274,10.1109/massp.1987.1165576,2,3,Indirect
10.1007/bf02551274,10.1090/pspum/028.2/0507425,2,3,Indirect
10.1007/bf02551274,10.1007/bf00336857,2,3,Indirect
10.1007/bf02551274,10.7551/mitpress/5236.001.0001,2,2,Indirect
10.1007/bf02551274,10.1145/1968.1972,2,3,Indirect
10.1162/neco.1991.3.3.440,10.1162/neco.1989.1.4.541,2,3,Indirect
10.1162/neco.1991.3.3.440,10.1162/neco.1989.1.1.1,2,3,Indirect
10.1109/tc.1978.1675179,10.1109/tc.1977.1674755,2,3,Indirect
10.1109/tc.1978.1675179,10.1145/356643.356645,2,3,Indirect
10.1109/tc.1978.1675179,10.1109/t-c.1974.223971,2,3,Indirect
10.1109/tc.1978.1675179,10.1147/rd.194.0398,2,3,Indirect
10.1109/tc.1978.1675179,10.1016/0031-3203(76)90027-3,2,3,Indirect
10.1109/tc.1978.1675179,10.1109/tit.1967.1054060,2,3,Indirect
10.1162/neco.1994.6.5.851,10.1162/neco.1993.5.2.278,2,3,Indirect
10.1162/neco.1994.6.5.851,10.1162/neco.1989.1.1.151,2,3,Indirect
10.1162/neco.1994.6.5.851,10.1016/0047-259x(82)90083-5,2,3,Indirect
10.1162/neco.1994.6.5.851,10.1137/1116025,2,3,Indirect
10.1103/physreva.45.6056,10.1162/neco.1989.1.4.541,2,3,Indirect
10.1103/physreva.45.6056,10.1016/0022-2836(88)90564-5,2,3,Indirect
10.1103/physreva.45.6056,10.1038/331679a0,2,3,Indirect
10.1103/physreva.45.6056,10.1038/340468a0,2,3,Indirect
10.1103/physreva.45.6056,10.1109/5.58326,2,3,Indirect
10.1103/physreva.45.6056,10.1145/1968.1972,2,3,Indirect
10.1103/physreva.45.6056,10.1145/76359.76371,2,3,Indirect
10.1103/physreva.45.6056,10.1162/neco.1989.1.1.151,2,3,Indirect
10.1103/physreva.45.6056,10.1016/0885-064x(88)90019-2,2,3,Indirect
10.1103/physreva.45.6056,10.1137/1116025,2,3,Indirect
10.1103/physreva.45.6056,10.1162/neco.1989.1.3.312,2,3,Indirect
10.1103/physreva.45.6056,10.1109/34.3915,2,3,Indirect
10.1103/physreva.45.6056,10.1209/0295-5075/4/10/020,2,3,Indirect
10.1103/physreva.45.6056,10.1109/5.58339,2,3,Indirect
10.1103/physreva.45.6056,10.1051/jphys:01989005002012100,2,3,Indirect
10.1103/physreva.45.6056,10.1209/0295-5075/11/7/018,2,3,Indirect
10.1103/physreva.45.6056,10.1088/0305-4470/22/12/004,2,3,Indirect
10.1103/physreva.45.6056,10.1103/physrevlett.64.2957,2,3,Indirect
10.1103/physreva.45.6056,10.1162/neco.1990.2.3.374,2,3,Indirect
10.1103/physreva.45.6056,10.1126/science.3175664,2,3,Indirect
10.1007/bf00115009,10.1207/s15516709cog0901_7,2,3,Indirect
10.1007/bf00115009,10.1016/b978-0-934613-41-5.50014-3,2,3,Indirect
10.1007/bf00115009,10.1109/tsmc.1983.6313077,2,3,Indirect
10.1007/bf00115009,10.1007/bf00317987,2,3,Indirect
10.1007/bf00115009,10.3758/bf03205056,2,3,Indirect
10.1007/bf00115009,10.1016/0166-4328(86)90092-6,2,3,Indirect
10.1007/bf00115009,10.21236/ada164453,2,3,Indirect
10.1007/bf00115009,10.1147/rd.33.0210,2,2,Indirect
10.1007/bf00115009,10.1037/0033-295x.88.2.135,2,2,Indirect
10.1007/bf00115009,10.21236/ad0241531,2,3,Indirect
10.1007/bf00115009,10.1016/s0019-9958(77)90354-0,2,3,Indirect
10.1007/bf00993306,10.1109/tac.1982.1102980,2,3,Indirect
10.1007/bf00993306,10.1287/moor.16.3.580,2,3,Indirect
10.1007/bf00993306,10.1007/978-1-4684-9352-8,2,3,Indirect
10.1007/bf00993306,10.1080/17442508708833475,2,3,Indirect
10.1007/bf00993306,10.1137/0325070,2,3,Indirect
10.1007/bf00993306,10.1109/tac.1987.1104684,2,3,Indirect
10.1007/bf00993306,10.1109/tac.1986.1104412,2,3,Indirect
10.1007/bf00993978,10.1007/978-3-642-75894-2,2,2,Indirect
10.1007/bf00993978,10.1162/neco.1992.4.1.1,2,3,Indirect
10.1007/bf00993978,10.1007/978-1-4684-9352-8,2,3,Indirect
10.1007/bf00993978,10.1214/aoms/1177729586,2,3,Indirect
10.1007/bf00993978,10.1147/rd.33.0210,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.2307/2002797,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1090/qam/102435,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1214/aoms/1177700285,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1007/bf00992701,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1016/b978-1-55860-377-6.50040-2,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1162/neco.1994.6.6.1185,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1007/bf00992699,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1147/rd.33.0210,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1007/bf00993308,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1007/bf00115009,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1109/ijcnn.1990.137821,2,3,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1007/bf00993306,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1007/bf00992698,2,2,Indirect
10.1016/b978-1-55860-377-6.50040-2,10.1016/s0019-9958(77)90354-0,2,3,Indirect
10.1162/neco.1995.7.2.270,10.1007/bf00992701,2,3,Indirect
10.1162/neco.1995.7.2.270,10.1162/neco.1991.3.2.226,2,3,Indirect
10.1162/neco.1995.7.2.270,10.1007/bf00115009,2,2,Indirect
10.1162/neco.1995.7.2.270,10.1007/bf00992697,2,2,Indirect
10.1007/bf00114726,10.1109/21.229449,2,3,Indirect
10.1007/bf00114726,10.1023/a:1022632907294,2,3,Indirect
10.1007/bf00114726,10.1162/neco.1993.5.4.613,2,3,Indirect
10.1007/bf00114726,10.1162/neco.1994.6.6.1185,2,2,Indirect
10.1007/bf00114726,10.1023/a:1022628806385,2,3,Indirect
10.1007/bf00114726,10.1109/5.58338,2,3,Indirect
10.1007/bf00114726,10.1002/9780470316511,2,3,Indirect
10.1007/bf00114726,10.1016/b978-1-55860-377-6.50072-4,2,3,Indirect
10.1007/bf00114726,10.1016/b978-1-55860-307-3.50047-2,2,3,Indirect
10.1007/bf00114726,10.1023/a:1022624705476,2,3,Indirect
10.1007/bf00114726,10.2307/2002546,2,3,Indirect
10.1007/bf00114726,10.1162/evco.1995.3.2.149,2,3,Indirect
10.1007/bf00992698,10.1515/9781400874651,2,3,Indirect
10.1007/bf00992698,10.1007/978-1-4684-9352-8,2,3,Indirect
10.1007/bf00992698,10.1007/bf00992699,2,3,Indirect
10.1007/bf00992698,10.1109/21.21595,2,3,Indirect
10.1162/neco.1994.6.6.1185,10.1007/bf00992701,2,3,Indirect
10.1162/neco.1994.6.6.1185,10.1214/aoms/1177729586,2,3,Indirect
10.1162/neco.1994.6.6.1185,10.1007/bf00992698,2,2,Indirect
10.1007/bf00114724,10.1002/aic.690390108,2,3,Indirect
10.1007/bf00114724,10.1016/0004-3702(94)00011-o,2,3,Indirect
10.1007/bf00114724,10.2307/2002797,2,3,Indirect
10.1007/bf00114724,10.1162/neco.1995.7.2.270,2,2,Indirect
10.1007/bf00114724,10.1109/9.24227,2,3,Indirect
10.1007/bf00114724,10.1162/neco.1994.6.6.1185,2,2,Indirect
10.1007/bf00114724,10.1016/0004-3702(87)90051-8,2,3,Indirect
10.1007/bf00114724,10.1109/5.58326,2,3,Indirect
10.1007/bf00114724,10.1016/0022-247x(85)90317-8,2,3,Indirect
10.1007/bf00114724,10.1287/moor.3.3.231,2,3,Indirect
10.1136/jnnp.20.1.11,10.1007/bf01668327,2,3,Indirect
10.1136/jnnp.20.1.11,10.1159/000140010,2,3,Indirect
10.1136/jnnp.20.1.11,10.1146/annurev.ph.18.030156.002043,2,3,Indirect
10.1136/jnnp.20.1.11,10.1001/archneurpsyc.1939.02270240017001,2,3,Indirect
10.1136/jnnp.20.1.11,10.1016/0013-4694(52)90073-4,2,3,Indirect
10.1136/jnnp.20.1.11,10.1037/h0054728,2,3,Indirect
10.1136/jnnp.20.1.11,10.1111/j.1749-6632.1954.tb54849.x,2,3,Indirect
10.1136/jnnp.20.1.11,10.3171/jns.1954.11.1.0064,2,3,Indirect
10.1136/jnnp.20.1.11,10.1176/ajp.107.10.730,2,3,Indirect
10.1136/jnnp.20.1.11,10.1136/jnnp.15.2.79,2,3,Indirect
10.1136/jnnp.20.1.11,10.1212/wnl.5.6.373,2,3,Indirect
10.1136/jnnp.20.1.11,10.1080/00223980.1945.9917223,2,3,Indirect
10.1136/jnnp.20.1.11,10.1136/jnnp.17.2.115,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1146/annurev.psych.55.090902.142050,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1038/nrn1607,2,2,Indirect
10.1016/j.conb.2006.03.013,10.1111/j.1469-7580.2005.00421.x,2,2,Indirect
10.1016/j.conb.2006.03.013,10.1146/annurev.psych.53.100901.135114,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1016/s0149-7634(01)00034-3,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1098/rstb.2001.0941,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1098/rstb.2001.0942,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1093/brain/124.4.647,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1016/s0896-6273(02)00830-9,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1073/pnas.93.24.13523,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1002/1098-1063(2000)10:4<352::aid-hipo2>3.0.co;2-d,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1038/80671,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1016/s0028-3932(01)00213-5,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1006/jmla.2002.2864,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1038/79867,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1016/s0166-4328(01)00363-1,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1016/j.neuropsychologia.2005.01.001,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1523/jneurosci.20-15-05853.2000,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1002/hipo.10140,2,3,Indirect
10.1016/j.conb.2006.03.013,10.1016/s0028-3932(00)00103-2,2,3,Indirect
10.1038/297681a0,10.1016/0006-8993(71)90358-1,2,2,Indirect
10.1038/297681a0,10.1016/0014-4886(76)90055-8,2,3,Indirect
10.1038/297681a0,10.1016/0014-4886(78)90096-1,2,3,Indirect
10.1038/297681a0,10.1016/0006-8993(78)90930-7,2,3,Indirect
10.1038/297681a0,10.1126/science.663646,2,3,Indirect
10.1038/297681a0,10.1037/h0077579,2,3,Indirect
10.1038/297681a0,10.1016/0023-9690(81)90020-5,2,3,Indirect
10.1038/297681a0,10.1037/h0077638,2,3,Indirect
10.1038/297681a0,10.1016/0031-9384(80)90109-2,2,3,Indirect
10.1038/297681a0,10.1007/bf00236646,2,3,Indirect
10.1038/297681a0,10.1126/science.168.3927.147,2,3,Indirect
10.1038/297681a0,10.1037/h0037649,2,3,Indirect
10.1038/297681a0,10.1038/273297a0,2,3,Indirect
10.1038/297681a0,10.1017/s0140525x00062713,2,3,Indirect
10.1038/297681a0,10.1016/0028-3932(79)90042-3,2,3,Indirect
10.1038/13202,10.1037/0033-295x.99.2.195,2,2,Indirect
10.1038/13202,10.1162/jocn.1994.6.4.305,2,3,Indirect
10.1038/13202,10.1126/science.277.5324.376,2,3,Indirect
10.1038/13202,10.1017/cbo9780511526817,2,3,Indirect
10.1038/13202,10.1006/nlme.1998.3865,2,3,Indirect
10.1038/13202,10.1038/361031a0,2,3,Indirect
10.1038/13202,10.1098/rstb.1997.0136,2,3,Indirect
10.1038/13202,10.1016/0028-3908(95)00099-r,2,3,Indirect
10.1038/13202,10.1016/s0028-3908(98)00139-7,2,3,Indirect
10.1038/13202,10.1126/science.2899909,2,3,Indirect
10.1038/13202,10.1016/0163-1047(93)90664-4,2,3,Indirect
